Geoname ID;Name;Country Code;Country name EN;Population;Timezone;Coordinates
3085450;Slupsk;PL;Poland;98608;Europe/Warsaw;54.46405,17.02872
3085974;Sierakow;PL;Poland;6090;Europe/Warsaw;52.65134,16.08047
3086586;Rybnik;PL;Poland;142510;Europe/Warsaw;50.09713,18.54179
3086706;Rumia;PL;Poland;44791;Europe/Warsaw;54.57092,18.38802
3088034;Pruszcz Gdanski;PL;Poland;23618;Europe/Warsaw;54.26217,18.63625
3088493;Polanka Wielka;PL;Poland;3800;Europe/Warsaw;49.98501,19.32615
3088759;Pniewy;PL;Poland;7738;Europe/Warsaw;52.50943,16.25668
3089658;Oswiecim;PL;Poland;39057;Europe/Warsaw;50.03437,19.21037
3089855;Osjakow;PL;Poland;1221;Europe/Warsaw;51.28946,18.79151
3090068;Opatow;PL;Poland;1213;Europe/Warsaw;50.95567,18.81941
3090315;Odolanow;PL;Poland;4960;Europe/Warsaw;51.57419,17.67434
3090990;Niegowonice;PL;Poland;2453;Europe/Warsaw;50.38909,19.42263
3091901;Mieroszow;PL;Poland;4480;Europe/Warsaw;50.66589,16.18883
3092618;Lysomice;PL;Poland;1100;Europe/Warsaw;53.08629,18.62002
3093932;Lanieta;PL;Poland;634;Europe/Warsaw;52.36203,19.28032
3094035;Laczany;PL;Poland;1589;Europe/Warsaw;49.98407,19.57867
3094283;Kukow;PL;Poland;1319;Europe/Warsaw;49.73252,19.48485
3095151;Koscian;PL;Poland;24096;Europe/Warsaw;52.08829,16.64866
3095321;Konin;PL;Poland;81258;Europe/Warsaw;52.22338,18.25121
3095874;Koczala;PL;Poland;2111;Europe/Warsaw;53.90449,17.06529
3096123;Kleszczow;PL;Poland;2000;Europe/Warsaw;51.22355,19.30418
3097257;Jelenia Gora;PL;Poland;87310;Europe/Warsaw;50.89973,15.72899
3098015;Henrykow;PL;Poland;3200;Europe/Warsaw;50.65327,17.01027
3098267;Gromadka;PL;Poland;2150;Europe/Warsaw;51.36063,15.76452
3098502;Grabow;PL;Poland;1300;Europe/Warsaw;52.12717,19.00257
3099934;Dziadowa Kloda;PL;Poland;1174;Europe/Warsaw;51.23543,17.70919
3100280;Dobrzyca;PL;Poland;3254;Europe/Warsaw;51.86663,17.60336
3100283;Dobrzen Wielki;PL;Poland;4500;Europe/Warsaw;50.76844,17.84652
3100400;Dobiegniew;PL;Poland;3179;Europe/Warsaw;52.96947,15.75362
3100778;Dabrowa Zielona;PL;Poland;881;Europe/Warsaw;50.84394,19.55652
3101089;Czastary;PL;Poland;1024;Europe/Warsaw;51.25869,18.31953
3101136;Czarnocin;PL;Poland;1300;Europe/Warsaw;51.59142,19.68158
3102316;Brzozie;PL;Poland;1578;Europe/Warsaw;53.32554,19.60485
3102975;Boleszkowice;PL;Poland;1316;Europe/Warsaw;52.72493,14.56901
3103142;Bobrowo;PL;Poland;441;Europe/Warsaw;53.28549,19.27053
3103236;Blizanow;PL;Poland;483;Europe/Warsaw;51.90372,18.01003
3103696;Belk;PL;Poland;3353;Europe/Warsaw;50.13048,18.71667
3103877;Baranow;PL;Poland;1500;Europe/Warsaw;51.26342,18.0047
6545348;Praga Poludnie;PL;Poland;179836;Europe/Warsaw;52.24424,21.08545
7534722;Zalesie;PL;Poland;1171;Europe/Warsaw;50.01226,22.53262
12047661;Rejon ulicy Borowskiej-Poludnie;PL;Poland;2663;Europe/Warsaw;51.0766,17.02582
3424941;Miquelon;PM;Saint Pierre and Miquelon;1141;America/Miquelon;47.0975,-56.38139
4564216;El Ojo;PR;Puerto Rico;1713;America/Puerto_Rico;18.00385,-66.39156
4565090;Guanica;PR;Puerto Rico;9224;America/Puerto_Rico;17.97163,-66.90795
4566098;Luis M. Cintron;PR;Puerto Rico;2634;America/Puerto_Rico;18.29968,-65.63849
4566208;Maunabo;PR;Puerto Rico;2154;America/Puerto_Rico;18.00719,-65.89933
4566880;Ponce;PR;Puerto Rico;152634;America/Puerto_Rico;18.01031,-66.62398
4568175;San Sebastian;PR;Puerto Rico;11590;America/Puerto_Rico;18.33662,-66.99018
4568194;Santa Barbara;PR;Puerto Rico;5168;America/Puerto_Rico;18.39356,-65.91878
4568527;Vazquez;PR;Puerto Rico;2297;America/Puerto_Rico;18.0658,-66.2385
281093;Shukat as Sufi;PS;West Bank and Gaza Strip;10566;Asia/Gaza;31.25997,34.2826
281236;Zawata;PS;West Bank and Gaza Strip;1855;Asia/Hebron;32.24611,35.2265
281285;Alei Zahav;PS;West Bank and Gaza Strip;2739;Asia/Hebron;32.07213,35.06327
281577;Tulkarm;PS;West Bank and Gaza Strip;44169;Asia/Hebron;32.31156,35.0269
281778;Sinjil;PS;West Bank and Gaza Strip;5371;Asia/Hebron;32.03334,35.26545
282941;Majdal Bani Fadil;PS;West Bank and Gaza Strip;2122;Asia/Hebron;32.08357,35.36378
283189;Khirbat Abu Falah;PS;West Bank and Gaza Strip;3961;Asia/Hebron;32.01678,35.30135
283314;Kefar Adummim;PS;West Bank and Gaza Strip;4513;Asia/Hebron;31.82614,35.33558
283351;Kafr Thulth;PS;West Bank and Gaza Strip;4218;Asia/Hebron;32.1533,35.04698
283536;Jalqamus;PS;West Bank and Gaza Strip;1968;Asia/Hebron;32.42464,35.36421
284099;Dayr al Hatab;PS;West Bank and Gaza Strip;2194;Asia/Hebron;32.21734,35.32127
284196;Burqah;PS;West Bank and Gaza Strip;3631;Asia/Hebron;32.30177,35.19263
284271;Bidya;PS;West Bank and Gaza Strip;8065;Asia/Hebron;32.1146,35.08028
284313;Bayt Lid;PS;West Bank and Gaza Strip;5740;Asia/Hebron;32.26089,35.13169
284334;Bayt Iba;PS;West Bank and Gaza Strip;3175;Asia/Hebron;32.23719,35.20977
284347;Bayt Ula;PS;West Bank and Gaza Strip;9159;Asia/Hebron;31.59618,35.0296
284557;`Attil;PS;West Bank and Gaza Strip;10100;Asia/Hebron;32.36935,35.07189
285026;'Almon;PS;West Bank and Gaza Strip;1378;Asia/Hebron;31.83193,35.29687
285049;Al Lubban al Gharbi;PS;West Bank and Gaza Strip;1456;Asia/Hebron;32.03504,35.03928
6967895;Juhr ad Dik;PS;West Bank and Gaza Strip;2880;Asia/Gaza;31.45571,34.43719
2262540;Tramagal;PT;Portugal;3821;Europe/Lisbon;39.45,-8.25
2262926;Silves;PT;Portugal;10917;Europe/Lisbon;37.18921,-8.43822
2262987;Serta;PT;Portugal;5636;Europe/Lisbon;39.80205,-8.09589
2265467;Odivelas;PT;Portugal;54624;Europe/Lisbon;38.79269,-9.1838
2266240;Montalvinho;PT;Portugal;1275;Europe/Lisbon;39.48333,-8.3
2266702;Marinhais;PT;Portugal;5788;Europe/Lisbon;39.0473,-8.70236
2267131;Laranjeiro;PT;Portugal;20473;Europe/Lisbon;37.06799,-7.8078
2268789;Cuba;PT;Portugal;4878;Europe/Lisbon;38.16544,-7.8924
2269413;Cercal;PT;Portugal;3772;Europe/Lisbon;37.80129,-8.674
2270273;Canhas;PT;Portugal;3769;Atlantic/Madeira;32.69465,-17.09867
2271001;Beato Antonio;PT;Portugal;12737;Europe/Lisbon;38.73327,-9.10335
2271140;Barcarena;PT;Portugal;11968;Europe/Lisbon;38.73245,-9.28
2272091;Aldeia de Paio Pires;PT;Portugal;12179;Europe/Lisbon;38.61667,-9.08333
2272260;Alagoa;PT;Portugal;0;Europe/Lisbon;39.36125,-7.53894
2732286;Vinhais;PT;Portugal;9066;Europe/Lisbon;41.83509,-7.00501
2733660;Tavarede;PT;Portugal;8586;Europe/Lisbon;40.16692,-8.84568
2733716;Tabuaco;PT;Portugal;6350;Europe/Lisbon;41.11615,-7.56793
2733992;Silvalde;PT;Portugal;7188;Europe/Lisbon;40.99205,-8.62567
2734170;Selho;PT;Portugal;10223;Europe/Lisbon;41.41938,-8.34599
2734395;Sao Miguel do Couto;PT;Portugal;5416;Europe/Lisbon;41.33167,-8.46185
2734479;Sao Joao de Areias;PT;Portugal;1939;Europe/Lisbon;40.38722,-8.06783
2734809;Sande;PT;Portugal;7789;Europe/Lisbon;41.7019,-8.39246
2737810;Meadela;PT;Portugal;9981;Europe/Lisbon;41.70654,-8.79628
2738038;Madalena;PT;Portugal;9618;Europe/Lisbon;41.21616,-8.33451
2738479;Lamas;PT;Portugal;5628;Europe/Lisbon;40.98597,-8.56923
2738928;Gondizalves;PT;Portugal;9148;Europe/Lisbon;41.54158,-8.4557
2739336;Foz do Douro;PT;Portugal;10997;Europe/Lisbon;41.15119,-8.67125
2742458;Baltar;PT;Portugal;4929;Europe/Lisbon;41.19272,-8.38768
1559446;Koror;PW;Palau;14000;Pacific/Palau;7.33978,134.47326
3436585;Ypacarai;PY;Paraguay;9655;America/Asuncion;-25.40777,-57.28889
3437342;Puerto Rosario;PY;Paraguay;5123;America/Asuncion;-24.44127,-57.14272
3437682;Natalicio Talavera;PY;Paraguay;1809;America/Asuncion;-25.65378,-56.30933
3438743;Edelira;PY;Paraguay;1698;America/Asuncion;-26.76734,-55.27872
3439317;Caaguazu;PY;Paraguay;54808;America/Asuncion;-25.47104,-56.01603
935214;Saint-Pierre;RE;Réunion;76655;Indian/Reunion;-21.3393,55.47811
662118;Zvoristea;RO;Romania;6275;Europe/Bucharest;47.83333,26.28333
662302;Zapodeni;RO;Romania;4207;Europe/Bucharest;46.75,27.65
662541;Voicesti;RO;Romania;1752;Europe/Bucharest;44.6,24.28333
662647;Vizuresti;RO;Romania;1007;Europe/Bucharest;44.6404,25.8074
662796;Vintileasca;RO;Romania;2155;Europe/Bucharest;45.6,26.73333
662836;Vanatori;RO;Romania;1164;Europe/Bucharest;47.3598,26.76423
662943;Viile;RO;Romania;1028;Europe/Bucharest;44.162,27.75769
663024;Vestem;RO;Romania;1715;Europe/Bucharest;45.71752,24.23958
663178;Varbilau;RO;Romania;7084;Europe/Bucharest;45.18333,25.95
663198;Varasti;RO;Romania;1289;Europe/Bucharest;44.21244,26.97188
663274;Valeni;RO;Romania;3023;Europe/Bucharest;46.74733,27.7596
664022;Vadastrita;RO;Romania;3715;Europe/Bucharest;43.85,24.33333
664034;Vaculesti;RO;Romania;2247;Europe/Bucharest;47.88333,26.41667
664050;Uzunu;RO;Romania;1657;Europe/Bucharest;44.14716,25.96719
664392;Ucea de Jos;RO;Romania;889;Europe/Bucharest;45.7841,24.67097
664406;Tutora;RO;Romania;2126;Europe/Bucharest;47.13333,27.78333
664647;Trei Sate;RO;Romania;1189;Europe/Bucharest;46.47572,24.89855
664819;Tomesti;RO;Romania;11828;Europe/Bucharest;47.11667,27.68333
664938;Tarsoltel;RO;Romania;2973;Europe/Bucharest;47.95,23.35
664991;Targu Trotus;RO;Romania;5305;Europe/Bucharest;46.26667,26.66667
665004;Targu-Mures;RO;Romania;146863;Europe/Bucharest;46.54245,24.55747
665193;Tibanesti;RO;Romania;7662;Europe/Bucharest;46.91667,27.33333
665268;Teliucu Inferior;RO;Romania;2527;Europe/Bucharest;45.71667,22.88333
665304;Telciu;RO;Romania;5314;Europe/Bucharest;47.43333,24.4
665758;Supuru de Jos;RO;Romania;4598;Europe/Bucharest;47.46667,22.8
665767;Suncuius;RO;Romania;3444;Europe/Bucharest;46.93333,22.53333
665875;Subcetate;RO;Romania;2075;Europe/Bucharest;46.85,25.45
666002;Strateni;RO;Romania;1021;Europe/Bucharest;47.93677,26.29664
666075;Stoenesti;RO;Romania;2391;Europe/Bucharest;44.11667,24.5
666407;Sotanga;RO;Romania;0;Europe/Bucharest;44.98333,25.36667
666475;Somcuta Mare;RO;Romania;7584;Europe/Bucharest;47.51667,23.46667
667101;Simleu Silvaniei;RO;Romania;15721;Europe/Bucharest;47.23333,22.8
667453;Segarcea;RO;Romania;7944;Europe/Bucharest;44.1,23.75
667582;Scortoasa;RO;Romania;3374;Europe/Bucharest;45.36403,26.66116
668062;Saraiu;RO;Romania;1464;Europe/Bucharest;44.71667,28.15
668063;Sarafinesti;RO;Romania;1589;Europe/Bucharest;47.61708,26.6074
668128;Salsig;RO;Romania;3097;Europe/Bucharest;47.53333,23.3
668266;Sageata;RO;Romania;5427;Europe/Bucharest;45.1,26.98333
668300;Sacu;RO;Romania;1629;Europe/Bucharest;45.56667,22.11667
668481;Ruja;RO;Romania;1135;Europe/Bucharest;46.01175,24.65048
668495;Ruginesti;RO;Romania;4438;Europe/Bucharest;46.06667,27.11667
668653;Rosia;RO;Romania;2594;Europe/Bucharest;46.8,22.4
668815;Rau de Mori;RO;Romania;3510;Europe/Bucharest;45.48333,22.85
669060;Rebrisoara;RO;Romania;4637;Europe/Bucharest;47.28333,24.45
669087;Razboieni;RO;Romania;1200;Europe/Bucharest;47.21754,27.05039
669255;Radoiesti-Deal;RO;Romania;1090;Europe/Bucharest;44.15,25.13333
669283;Radeni;RO;Romania;1587;Europe/Bucharest;47.1426,26.53703
669900;Popesti;RO;Romania;1691;Europe/Bucharest;44.86076,25.99557
669960;Poloboc;RO;Romania;1401;Europe/Bucharest;46.76109,26.54975
670095;Poiana Codrului;RO;Romania;1566;Europe/Bucharest;47.62667,23.25056
670134;Poiana;RO;Romania;1558;Europe/Bucharest;46.69819,27.01765
670202;Poieni-Solca;RO;Romania;2018;Europe/Bucharest;47.68626,25.89374
670245;Poienari;RO;Romania;3592;Europe/Bucharest;45.21667,25.05
670366;Pociovalistea;RO;Romania;1494;Europe/Bucharest;45.15315,23.64392
670419;Plopu;RO;Romania;1132;Europe/Bucharest;46.39256,26.50268
670652;Piscolt;RO;Romania;3199;Europe/Bucharest;47.58333,22.3
670706;Parjol;RO;Romania;6688;Europe/Bucharest;46.58333,26.6
670768;Pargaresti;RO;Romania;4798;Europe/Bucharest;46.25,26.65
670863;Pietrari;RO;Romania;1184;Europe/Bucharest;45.09377,25.29289
670934;Petrova;RO;Romania;2664;Europe/Bucharest;47.82981,24.21533
671229;Pauleni-Ciuc;RO;Romania;1711;Europe/Bucharest;46.4,25.83333
671568;Pacureti;RO;Romania;2252;Europe/Bucharest;45.15,26.13333
671607;Oteleni;RO;Romania;3841;Europe/Bucharest;47.08333,27.03333
510410;Pesochnyy;RU;Russian Federation;8130;Europe/Moscow;60.12295,30.16404
512570;Parfino;RU;Russian Federation;8254;Europe/Moscow;57.97306,31.64806
513426;Ozernyy;RU;Russian Federation;5921;Europe/Moscow;55.5802,32.4127
513724;Ovoshchi;RU;Russian Federation;2370;Europe/Moscow;45.36639,43.32333
513878;Otrado-Kubanskoye;RU;Russian Federation;3697;Europe/Moscow;45.24417,40.84083
514259;Ostashkov;RU;Russian Federation;19563;Europe/Moscow;57.14667,33.10753
515098;Orda;RU;Russian Federation;5270;Asia/Yekaterinburg;57.19509,56.90908
515687;Olenino;RU;Russian Federation;5079;Europe/Moscow;56.20917,33.48888
517218;Novyy Buyan;RU;Russian Federation;3508;Europe/Samara;53.68611,50.04691
518970;Novocherkassk;RU;Russian Federation;166974;Europe/Moscow;47.42096,40.09185
519015;Novobeysugskaya;RU;Russian Federation;3601;Europe/Moscow;45.47195,39.88614
519336;Velikiy Novgorod;RU;Russian Federation;215062;Europe/Moscow;58.52131,31.27104
520041;Nolinsk;RU;Russian Federation;10282;Europe/Kirov;57.55962,49.93629
522730;Nemchinovka;RU;Russian Federation;4938;Europe/Moscow;55.72288,37.36086
523842;Myskhako;RU;Russian Federation;7954;Europe/Moscow;44.66147,37.76406
524504;Mulino;RU;Russian Federation;11513;Europe/Moscow;56.28923,42.92005
524640;Mtsensk;RU;Russian Federation;47609;Europe/Moscow;53.27657,36.57334
524699;Mozhga;RU;Russian Federation;47270;Europe/Samara;56.44469,52.22763
525025;Moshenskoye;RU;Russian Federation;2697;Europe/Moscow;58.51016,34.59108
527580;Mendeleyevo;RU;Russian Federation;3245;Asia/Yekaterinburg;58.16976,54.99634
528239;Mayskiy;RU;Russian Federation;7537;Europe/Moscow;50.51988,36.45878
528734;Maslovka;RU;Russian Federation;7518;Europe/Moscow;51.5502,39.2447
529376;Marfino;RU;Russian Federation;3312;Europe/Astrakhan;46.40852,48.71398
530972;Malmyzh;RU;Russian Federation;8990;Europe/Kirov;56.5205,50.6818
532292;Magnitka;RU;Russian Federation;5784;Asia/Yekaterinburg;55.3475,59.69611
532459;Lyudinovo;RU;Russian Federation;41392;Europe/Moscow;53.86639,34.44778
533793;Lubyany;RU;Russian Federation;1899;Europe/Moscow;56.0378,51.40001
534639;Lobanovo;RU;Russian Federation;3563;Asia/Yekaterinburg;57.8595,56.3026
535183;Linda;RU;Russian Federation;5489;Europe/Moscow;56.61571,44.09544
535806;Leskolovo;RU;Russian Federation;4039;Europe/Moscow;60.26341,30.45462
538340;Kushva;RU;Russian Federation;34058;Asia/Yekaterinburg;58.29056,59.75917
538836;Kurganinsk;RU;Russian Federation;47681;Europe/Moscow;44.88,40.59861
541401;Krasnyy Tkach;RU;Russian Federation;3166;Europe/Moscow;55.4721,39.08017
544263;Koshekhabl';RU;Russian Federation;7313;Europe/Moscow;44.89722,40.51194
544370;Koryazhma;RU;Russian Federation;42627;Europe/Moscow;61.31433,47.16914
544746;Korobitsyno;RU;Russian Federation;1200;Europe/Moscow;60.51523,29.72437
545575;Kondrovo;RU;Russian Federation;17151;Europe/Moscow;54.80639,35.92778
546664;Kokino;RU;Russian Federation;4616;Europe/Moscow;52.49756,34.77943
547591;Klimovo;RU;Russian Federation;14482;Europe/Moscow;52.38053,32.19233
548383;Kirovskiy;RU;Russian Federation;3043;Europe/Moscow;51.41667,36.66667
548440;Kiritsy;RU;Russian Federation;1255;Europe/Moscow;54.2862,40.3572
550918;Kevsala;RU;Russian Federation;3532;Europe/Moscow;45.79833,42.69028
551667;Kavkazskiy;RU;Russian Federation;3052;Europe/Moscow;44.2672,42.2347
552692;Karata;RU;Russian Federation;4838;Europe/Moscow;42.59486,46.3393
554776;Iznoski;RU;Russian Federation;1877;Europe/Moscow;54.98806,35.31083
555624;Ivangorod;RU;Russian Federation;11074;Europe/Moscow;59.37155,28.21625
555980;Ishimbay;RU;Russian Federation;70421;Asia/Yekaterinburg;53.45446,56.04149
556320;Inozemtsevo;RU;Russian Federation;28779;Europe/Moscow;44.09264,43.09113
556462;Imeni Vorovskogo;RU;Russian Federation;2110;Europe/Moscow;55.7237,41.119
557469;Igra;RU;Russian Federation;22033;Europe/Samara;57.5549,53.0544
558209;Gubakha;RU;Russian Federation;26605;Asia/Yekaterinburg;58.83862,57.55325
561550;Germenchik;RU;Russian Federation;4129;Europe/Moscow;43.59389,43.76611
563395;Etoka;RU;Russian Federation;3152;Europe/Moscow;43.91944,43.04833
563524;Elektrogorsk;RU;Russian Federation;20724;Europe/Moscow;55.88431,38.7864
565381;Domodedovo;RU;Russian Federation;53887;Europe/Moscow;55.4413,37.75367
565803;Dobroye;RU;Russian Federation;5550;Europe/Moscow;52.8678,39.8109
566027;Dmitriyevka;RU;Russian Federation;3796;Asia/Yekaterinburg;54.75,55.33333
567434;Chusovoy;RU;Russian Federation;50205;Asia/Yekaterinburg;58.3013,57.8131
568615;Chernukha;RU;Russian Federation;3448;Europe/Moscow;55.59739,43.7556
568785;Chernomorskiy;RU;Russian Federation;8454;Europe/Moscow;44.85056,38.49361
569132;Chermen;RU;Russian Federation;8550;Europe/Moscow;43.15186,44.71231
569154;Cherkessk;RU;Russian Federation;116224;Europe/Moscow;44.22333,42.05778
569742;Chaykovskiy;RU;Russian Federation;86712;Asia/Yekaterinburg;56.76864,54.11484
573338;Bol'shoye Selo;RU;Russian Federation;3885;Europe/Moscow;57.71774,38.93341
573559;Bol'shoye Kozino;RU;Russian Federation;6723;Europe/Moscow;56.40397,43.71424
575413;Bokovskaya;RU;Russian Federation;5032;Europe/Moscow;49.22899,41.8306
577576;Belyy;RU;Russian Federation;4189;Europe/Moscow;55.8402,32.9419
579738;Bakal;RU;Russian Federation;21762;Asia/Yekaterinburg;54.9417,58.8083
580218;Avtury;RU;Russian Federation;18370;Europe/Moscow;43.16345,46.00152
580724;Arzamas;RU;Russian Federation;109479;Europe/Moscow;55.39485,43.83992
582001;Andreyevka;RU;Russian Federation;8395;Europe/Moscow;55.98028,37.135
583674;Aksay;RU;Russian Federation;8924;Europe/Moscow;43.37254,46.44497
584279;Adamovka;RU;Russian Federation;7994;Asia/Yekaterinburg;51.5223,59.9396
795067;Gedzhukh;RU;Russian Federation;6816;Europe/Moscow;42.12786,48.06474
798536;Rabocheostrovsk;RU;Russian Federation;2900;Europe/Moscow;64.98507,34.77587
827990;Privolzhskiy;RU;Russian Federation;4110;Europe/Moscow;55.96135,48.41512
858712;Novyy Sulak;RU;Russian Federation;5454;Europe/Moscow;43.18126,46.8263
1485664;Yushala;RU;Russian Federation;4169;Asia/Yekaterinburg;57.07611,64.26011
1485997;Yeniseysk;RU;Russian Federation;19920;Asia/Krasnoyarsk;58.44937,92.17968
1486984;Volchansk;RU;Russian Federation;10403;Asia/Yekaterinburg;59.9378,60.081
1488708;Ubinskoye;RU;Russian Federation;5882;Asia/Novosibirsk;55.30675,79.68016
1488933;Turinsk;RU;Russian Federation;18555;Asia/Yekaterinburg;58.04575,63.69605
1490042;Tashtagol;RU;Russian Federation;22779;Asia/Novokuznetsk;52.7657,87.8894
1490054;Tashara;RU;Russian Federation;3364;Asia/Novosibirsk;55.5195,83.5094
1490962;Staropyshminsk;RU;Russian Federation;1679;Asia/Yekaterinburg;56.93867,60.90295
1491291;Sosnovoborsk;RU;Russian Federation;31632;Asia/Krasnoyarsk;56.1217,93.3385
1492009;Shul'gin Log;RU;Russian Federation;1100;Asia/Barnaul;52.16985,85.85573
1492891;Sayansk;RU;Russian Federation;3962;Asia/Krasnoyarsk;54.15,91.885
1493423;Russkaya Polyana;RU;Russian Federation;6454;Asia/Omsk;53.77944,73.88056
1494237;Predivinsk;RU;Russian Federation;2028;Asia/Krasnoyarsk;57.0631,93.4374
1497173;Novoaltaysk;RU;Russian Federation;61050;Asia/Barnaul;53.3917,83.9363
1497917;Nefteyugansk;RU;Russian Federation;112632;Asia/Yekaterinburg;61.09979,72.60349
1498389;Moshkovo;RU;Russian Federation;10541;Asia/Novosibirsk;55.3053,83.6104
1501118;Kuzedeyevo;RU;Russian Federation;3448;Asia/Novokuznetsk;53.3308,87.2019
1501429;Kuminskiy;RU;Russian Federation;2860;Asia/Yekaterinburg;58.66667,66.56667
1502013;Krasnoye;RU;Russian Federation;3426;Asia/Novokuznetsk;54.6068,85.3899
1503277;Kiselevsk;RU;Russian Federation;104000;Asia/Novokuznetsk;53.99,86.6621
1504075;Kazachinskoye;RU;Russian Federation;3987;Asia/Krasnoyarsk;57.7004,93.2809
1504212;Kataysk;RU;Russian Federation;15619;Asia/Yekaterinburg;56.289,62.5841
1504442;Karatuzskoye;RU;Russian Federation;7900;Asia/Krasnoyarsk;53.60722,92.86667
1505212;Izumrud;RU;Russian Federation;1307;Asia/Yekaterinburg;57.07881,61.39932
1505453;Ishim;RU;Russian Federation;67762;Asia/Yekaterinburg;56.11281,69.49015
1510450;Beloyarskiy;RU;Russian Federation;20087;Asia/Yekaterinburg;63.71194,66.67222
1511094;Bagan;RU;Russian Federation;5803;Asia/Novosibirsk;54.10014,77.66462
1512019;Aksarka;RU;Russian Federation;2576;Asia/Yekaterinburg;66.56056,67.7975
1512102;Aginskoye;RU;Russian Federation;6077;Asia/Krasnoyarsk;55.2586,94.9079
1512210;Abatskoye;RU;Russian Federation;8195;Asia/Yekaterinburg;56.28748,70.45553
1538637;Seversk;RU;Russian Federation;109844;Asia/Tomsk;56.60056,84.88639
2012626;Zavitinsk;RU;Russian Federation;13198;Asia/Yakutsk;50.11118,129.44156
2013229;Vyazemskiy;RU;Russian Federation;15247;Asia/Vladivostok;47.53757,134.75556
2013399;Vikhorevka;RU;Russian Federation;22500;Asia/Irkutsk;56.12128,101.17767
2013727;Vanavara;RU;Russian Federation;3090;Asia/Krasnoyarsk;60.34679,102.28434
2014078;Urusha;RU;Russian Federation;4252;Asia/Yakutsk;54.05303,122.88561
2015352;Terney;RU;Russian Federation;3876;Asia/Vladivostok;45.05278,136.60881
2016733;Shestakovo;RU;Russian Federation;1084;Asia/Irkutsk;56.4915,103.96
2016858;Shamanka;RU;Russian Federation;1700;Asia/Irkutsk;52.07235,103.82434
2017423;Romanovka;RU;Russian Federation;2399;Asia/Vladivostok;43.23294,132.45714
2019936;Mnogoudobnoye;RU;Russian Federation;1317;Asia/Vladivostok;43.46802,132.46675
2021908;Kokuy;RU;Russian Federation;7767;Asia/Chita;52.20634,117.55412
2023190;Kangalassy;RU;Russian Federation;1721;Asia/Yakutsk;62.34824,129.96471
6416944;Kurilovo;RU;Russian Federation;1738;Europe/Moscow;55.37271,37.37703
6696921;Severomorsk-3;RU;Russian Federation;3125;Europe/Moscow;68.87862,33.72631
101554;Tarut;SA;Saudi Arabia;85371;Asia/Riyadh;26.5733,50.04028
104269;Misliyah;SA;Saudi Arabia;6117;Asia/Riyadh;17.45988,42.5572
105252;Julayjilah;SA;Saudi Arabia;5359;Asia/Riyadh;25.5,49.6
108918;Qaisumah;SA;Saudi Arabia;20685;Asia/Riyadh;28.31117,46.12729
396550;Tumayr;SA;Saudi Arabia;8246;Asia/Riyadh;25.70347,45.86835
2178753;Kirakira;SB;Solomon Islands;1122;Pacific/Guadalcanal;-10.45442,161.92045
241448;Anse Boileau;SC;Seychelles;4183;Indian/Mahe;-4.71667,55.48333
371870;Kuraymah;SD;Sudan, The Republic of;19593;Africa/Khartoum;18.55,31.85
378231;Atbara;SD;Sudan, The Republic of;107930;Africa/Khartoum;17.70217,33.98638
12324109;Al Taif;SD;Sudan, The Republic of;0;Africa/Khartoum;15.5662,32.5708
602150;Umea;SE;Sweden;83249;Europe/Stockholm;63.82842,20.25972
603292;Roknaes;SE;Sweden;1259;Europe/Stockholm;65.35,21.2
606086;Gaellivare;SE;Sweden;10362;Europe/Stockholm;67.13387,20.65278
